Date,flight prices,the florida keys,florida beach resorts,planning a trip,resorts florida,exercise,florida beach house,key florida,keys florida,hotels in florida,longboat key,weights,cay,family resorts,south beach miami,buying a house,shore excursions,island florida,longboat,destin florida rentals,florida homes for sale,key west florida,breakfast key west,hotels clearwater,suites orlando,vacation in florida,axles,clearwater beach florida,st petersburg beach,resort packages,key largo,marathon key,all inclusive aruba,family beach vacations,cruise prices,plan a,marathon florida,bed and breakfast key west,universal studios vacation,florida resorts,diet,lido key,beach houses for rent,florida disney,stanford summer,us virgin islands,hotels daytona,pine key,florida for sale,to do in cancun,vacation house rentals,florida cheap,cruise bahamas,diet snacks,vacation all inclusive,key west beaches,house key,homes for sale florida,hotels in san juan,key west,beach houses,all inclusive caribbean,high school internships,las vegas flights,siesta keys,inclusive resort,sirata beach,camping in florida,passport renewal,low carb meals,florida vacation spots,sirata beach resort,petersburg,body fat,high school summer programs,wedding sandals,living in florida,carb meals,treasure island florida,hawaii packages,hawaii flights,rentals florida keys,hopper pass,summer hockey camps,camp themes,creatine,all inclusive resort,rosacea,banyan,big pine key,hawaiian inn,sugar alcohol,bride dresses,rentals orlando,college summer programs,summer high,duck key,west florida,bavaro,miami beach hotels
1/27/13,0.543,0.799,1.434,0.523,1.507,1.595,0.759,0.508,0.695,0.302,0.571,0.911,1.54,0.473,0.952,1.24,1.089,0.366,0.337,1.019,0.413,1.523,0.829,0.37,-0.073,1.239,-0.078,1.037,0.44,1.028,0.628,0.448,0.71,0.857,1.51,0.601,1.166,0.894,1.202,0.514,1.306,0.275,0.546,0.795,1.026,0.614,0.123,1.006,0.82,0.3,1.183,0.648,1.993,1.427,0.761,0.176,1.373,0.547,0.468,0.485,0.062,0.998,1.473,-0.129,-0.203,1.464,0.045,0.503,-0.302,0.422,0.74,0.197,0.055,1.798,1.044,0.84,0.189,0.701,0.157,-0.004,1.017,0.758,0.365,0.642,0.795,1.695,1.55,0.726,0.372,0.954,0.376,0.582,1.328,1.321,0.555,0.863,0.562,0.756,1.096,0.169
2/3/13,0.692,0.44,1.325,0.252,0.763,1.198,0.462,0.768,0.717,0.209,0.938,0.82,0.612,0.226,0.727,0.616,0.951,0.393,0.64,1.187,0.408,1.035,1.265,0.711,0.133,1.281,-0.133,0.835,0.388,0.821,0.126,0.64,-0.035,0.639,1.295,0.372,0.991,1.308,0.509,0.512,1.122,0.053,0.243,0.77,0.792,0.686,0.038,0.853,0.759,-0.114,1.025,0.835,1.824,0.887,1.201,-0.056,1.097,-0.014,0.958,0.337,-0.184,0.906,1.65,0.254,0.36,0.818,0.394,0.042,-0.245,0.186,0.333,0.563,-0.017,1.489,1.098,1.048,0.215,0.426,0.372,-0.185,0.721,0.955,0.415,0.535,1.103,1.676,0.9,1.047,0.267,0.812,0.284,0.565,0.897,1.255,0.731,0.962,0.336,0.31,0.791,0.244
2/10/13,0.48,0.584,0.895,0.275,1.184,0.592,0.974,0.77,1.005,0.354,1.142,0.502,0.536,0.453,0.864,0.709,0.623,0.511,0.849,0.971,0.228,1.215,1.057,0.797,0.546,0.808,0.434,1.192,0.775,1.115,0.454,0.377,0.359,0.719,4.38,-0.213,0.994,1.083,0.477,0.501,0.74,0.385,0.267,0.741,0.47,1.39,0.637,0.563,1.05,-0.036,0.923,0.856,1.426,0.821,1.401,-0.124,1.336,0.437,0.46,0.598,-0.284,0.581,1.158,0.186,0.599,0.924,0.425,0.939,-0.239,0.222,0.025,0.649,0.603,1.074,0.89,0.675,0.341,0.394,0.684,-0.079,0.591,0.589,0.665,0.773,0.544,1.421,1.009,0.571,0.124,0.606,0.68,0.618,0.847,1.345,0.628,0.5,0.303,0.449,1.121,-0.068
2/17/13,0.597,0.498,1.204,0.723,1.625,1.133,1.167,0.962,1.636,0.177,1.324,1.237,1.093,0.665,1.543,1.07,1.042,0.877,1.033,1.679,0.823,1.318,0.913,0.867,0.965,1.999,0.629,1.864,1.276,1.014,0.611,0.833,0.736,1.632,3.319,0.539,1.376,1.068,0.961,0.875,1.631,0.816,0.565,1.383,0.518,0.719,0.937,1.106,1.54,-0.076,1.092,0.937,0.661,1.001,1.852,0.857,1.797,0.559,0.524,0.751,-0.012,1.089,1.52,0.447,0.818,1.262,0.449,0.623,0.134,0.385,0.597,0.654,0.503,1.541,1.238,0.977,0.732,0.57,0.961,-0.342,1.064,0.689,0.925,0.995,0.794,1.548,1.355,1.194,0.352,1.24,0.802,0.616,1.53,1.809,0.587,0.715,0.348,0.681,1.375,0.285
2/24/13,1.21,0.445,1.261,0.482,1.067,1.258,1.23,0.855,1.538,0.607,1.141,1.376,1.492,0.476,1.318,0.837,0.78,0.776,0.798,1.396,0.56,1.007,0.834,1.165,0.771,1.029,0.55,1.603,1.25,0.891,0.369,0.406,0.593,1.154,1.434,0.313,0.788,0.879,0.79,0.567,2.509,0.738,0.489,1.234,0.843,0.832,0.76,0.84,1.204,0.22,0.783,0.988,1.167,2.018,1.52,0.187,1.378,0.553,0.821,0.545,-0.188,0.827,1.745,0.286,0.882,0.871,0.363,0.683,0.284,0.137,0.058,0.53,0.591,1.858,1.6,1.219,0.858,0.386,0.98,-0.009,0.773,0.577,0.94,1.114,0.506,1.762,0.964,0.98,0.238,0.926,0.751,0.742,1.343,1.552,0.992,0.823,0.72,0.349,1.351,0.131
3/3/13,1.207,0.483,1.044,0.399,1.073,1.18,1.029,0.654,1.834,0.328,1.515,1.249,1.148,0.53,1.84,0.859,0.745,0.879,1.193,1.244,1.217,0.862,1.043,1.175,2.201,1.248,0.736,1.675,1.295,0.458,0.464,0.771,0.363,0.827,0.977,0.568,1.081,1.199,0.57,0.397,1.79,1.066,0.408,1.41,0.541,0.535,0.902,0.738,0.97,0.325,0.903,1.219,1.373,1.422,0.372,0.77,1.577,0.374,0.967,0.722,-0.173,0.852,1.288,0.73,0.739,0.828,0.264,1.127,0.651,0.48,0.296,0.442,0.59,1.687,1.304,1.342,0.281,0.663,1.023,0.302,1.524,0.599,1.357,1.293,0.467,1.475,0.915,1.132,0.093,0.796,1.031,0.814,1.287,2.009,0.915,0.719,0.259,0.355,1.632,0.118
3/10/13,0.515,0.381,1.004,0.652,0.861,0.986,1.195,0.888,1.246,0.559,1.614,1.305,0.864,0.426,2.311,1.001,0.77,0.943,1.269,1.264,0.889,0.753,0.533,1.262,2.204,1.419,0.903,1.542,1.466,1.026,0.702,0.401,1.028,0.599,1.725,0.497,0.805,0.755,0.647,0.568,1.496,0.778,0.581,1.799,0.552,0.483,0.901,0.926,1.896,0.563,0.689,1.382,1.406,1.034,0.28,0.942,2.175,0.579,1.154,0.764,-0.075,0.466,1.317,0.765,0.623,0.676,0.331,0.622,0.663,0.299,0.731,0.474,0.756,1.741,1.13,0.919,0.315,0.459,1.59,0.611,0.913,0.64,1.085,1.467,0.732,1.303,0.753,1.516,0.186,0.945,0.98,0.589,1.407,2.134,0.824,0.785,0.511,0.123,1.302,0.038
3/17/13,0.547,0.622,1.533,0.898,0.766,0.931,0.979,1.11,1.617,0.592,2.01,1.222,0.958,0.28,2.132,0.951,0.801,1.256,1.653,1.867,0.773,0.46,0.514,0.771,1.655,1.124,1.03,2.021,1.049,0.379,0.712,0.869,0.265,0.935,0.956,0.598,0.878,0.669,0.533,0.472,1.483,0.979,0.904,1.798,0.919,0.181,0.451,0.833,1.723,0.168,0.691,1.092,-0.084,1.288,0.029,0.439,1.941,0.937,0.772,0.59,0.005,0.229,1.218,0.315,0.925,0.612,0.214,1.194,0.354,0.243,1,0.387,1.21,1.548,1.506,1.164,0.685,0.478,2.482,0.335,0.683,0.225,1.226,1.257,0.634,1.001,0.68,1.674,0.49,0.883,0.717,0.69,1.129,1.603,0.758,0.709,0.822,-0.064,1.074,0.103
3/24/13,0.308,0.586,0.569,0.452,0.37,0.538,0.536,1.304,1.905,0.439,2.162,1.007,0.933,0.131,1.895,1.002,0.421,1.305,1.782,1.061,0.768,0.33,0.728,0.662,1.594,1.04,0.612,1.9,1.559,0.226,2.029,1.17,0.261,0.745,0.25,0.482,1.308,0.762,0.504,0.147,1.036,1.162,0.383,1.596,0.612,0.086,0.402,1.836,1.837,-0.012,0.509,0.414,-0.223,0.482,-0.146,0.618,2.257,0.532,0.491,0.625,-0.157,0.095,0.979,-0.123,0.992,0.645,0.305,0.774,0.339,-0.082,0.696,0.466,1.317,1.638,0.968,1.389,0.581,0.134,1.636,-0.273,0.863,-0.329,0.945,0.558,0.697,0.932,0.736,1.776,0.199,1.932,0.682,0.464,0.991,0.937,0.694,0.534,0.627,-0.192,0.764,0.011
3/31/13,0.376,0.228,0.784,0.229,0.536,0.88,0.866,0.771,0.961,-0.035,1.44,0.949,0.744,0.312,1.254,0.938,0.383,0.885,1.098,1.078,0.572,-0.001,0.298,0.067,0.405,0.716,0.666,1.166,0.916,-0.219,0.771,0.319,0.323,0.535,0.044,0.544,0.595,0.369,0.069,0.011,1.318,0.89,0.866,1.094,0.988,-0.091,0.111,0.901,1.356,0.259,0.449,0.616,0.201,0.831,-0.452,0.024,1.848,0.51,0.564,0.222,-0.058,0.29,1.448,0.214,0.65,0.308,0.555,0.012,0.406,0.165,-0.151,0.722,0.517,1.881,1.279,1.62,0.454,0.337,1.43,0.051,0.517,0.357,0.885,0.669,0.509,1.018,0.355,1.51,0.062,0.966,0.565,0.772,0.999,1.749,0.933,0.849,0.876,-0.428,0.578,-0.159
4/7/13,-0.675,-0.015,0.47,0.13,0.03,1.447,0.504,0.228,0.735,-0.154,0.593,1.304,0.678,0.037,0.961,1.15,0.132,0.116,0.317,0.845,0.412,-0.282,0.356,0.272,-0.217,0.328,0.485,0.613,-0.013,-0.192,0.027,-0.124,0.143,0.619,0.879,0.607,-0.061,0.507,0.377,-0.25,1.646,0.284,0.719,0.302,0.483,-0.521,-0.082,0.561,1.327,-0.138,0.393,-0.106,0.895,1,-0.791,0.126,1.044,-0.16,0.072,-0.141,-0.198,0.04,1.304,0.075,0.237,0.201,0.251,-0.02,0.112,0.244,0.028,0.433,0.33,2.26,1.153,1.102,0.049,0.429,0.842,-0.023,0.604,-0.012,0.662,0.724,0.675,1.631,0.268,1.667,0.178,0.68,0.037,0.721,0.952,1.291,1.051,0.599,0.437,-0.703,0.243,-0.33
4/14/13,-0.149,-0.182,0.134,-0.094,-0.189,0.83,0.205,0.021,0.122,-0.576,0.149,0.733,0.49,-0.318,0.574,0.894,0.142,-0.332,-0.046,0.491,-0.155,-0.594,0.347,-0.074,-0.607,0.611,0.111,0.549,0.374,-0.498,-0.283,-0.174,-0.225,0.369,0.483,0.173,0.541,0.435,0.13,-0.431,0.917,-0.366,0.449,0.157,0.711,-0.527,-0.376,-0.26,0.8,0.007,0.105,-0.355,-0.067,0.635,-0.694,-0.466,0.606,-0.164,0.212,-0.433,-0.352,-0.078,1.358,-0.463,-0.11,-0.279,0.667,0.032,-0.117,0.213,-0.406,0.846,-0.104,1.861,0.873,0.791,0.339,0.423,0.29,-0.444,0.548,-0.243,0.054,0.623,0.639,1.108,-0.205,1.25,-0.27,-0.179,0.058,0.412,0.743,0.767,0.575,0.721,0.39,-0.916,-0.086,-0.415
4/21/13,0.081,-0.007,0.359,-0.079,0.235,1.072,0.088,0.01,0.281,-0.288,0.21,1.338,0.551,-0.272,0.588,1.141,0.137,-0.226,0.114,1.1,0.14,-0.507,0.304,0.271,-0.025,0.097,0.209,0.394,0.113,-0.521,-0.094,-0.216,-0.149,0.507,0.238,0.578,-0.232,0.432,-0.043,-0.38,1.388,0.061,0.428,0.131,0.591,-0.607,-0.171,0.003,0.896,0.188,0.264,-0.124,0.222,0.761,-0.543,-0.328,0.677,0.089,0.295,-0.338,-0.342,-0.008,0.816,-0.292,-0.227,-0.126,0.421,0.06,-0.081,0.069,-0.048,0.608,0.118,2.066,0.666,1.699,0.316,0.188,0.168,0.061,0.322,-0.452,0.262,0.686,0.732,1.175,-0.05,1.613,0.302,0.033,-0.126,0.577,0.766,0.598,0.861,0.595,0.172,-0.867,0.269,-0.43
4/28/13,0.03,-0.025,0.489,-0.122,-0.051,1.001,0.169,-0.119,0.091,-0.374,0.109,1.291,0.209,-0.276,0.458,0.928,0.191,-0.246,-0.103,0.685,-0.108,-0.521,0.12,0.136,-0.403,0.088,0.222,0.306,0.14,-0.036,0.213,-0.328,-0.2,0.522,1.32,0.749,-0.27,0.226,0.178,-0.494,1.141,-0.029,0.444,1.002,0.513,-0.49,-0.425,-0.022,0.89,0.282,0.411,0.137,-0.087,0.933,-0.311,-0.286,0.621,-0.031,0.281,0.003,-0.301,-0.134,0.579,-0.775,-0.267,-0.133,0.458,-0.007,-0.118,0.102,-0.234,0.656,0.236,2.191,0.724,1.547,-0.204,0.279,0.063,-0.135,0.836,-0.437,0.503,0.365,0.735,1.349,-0.068,1.298,0.265,-0.044,-0.118,0.621,0.53,0.25,0.638,0.638,0.089,-0.786,0.018,-0.428
5/5/13,-0.109,-0.409,0.278,-0.205,0.229,0.498,0.337,-0.2,-0.039,-0.342,0.103,0.884,0.198,-0.368,0.39,0.655,0.166,-0.18,-0.154,1.084,-0.373,-0.637,0.073,0.637,-0.588,0.249,-0.087,0.46,0.315,-0.533,0.065,-0.216,0.345,0.014,0.051,0.405,-0.424,0.091,-0.323,-0.543,0.764,0.066,0.532,0.679,0.174,-0.709,-0.229,-0.065,0.754,-0.058,0.366,0.209,-0.325,1,-0.35,-0.151,0.89,0.035,-0.38,-0.357,-0.276,-0.308,0.416,-0.213,-0.142,-0.275,0.674,0.28,-0.103,-0.005,-0.134,0.89,-0.102,1.801,0.366,1.655,0.094,0.115,0.091,-0.499,-0.148,-0.44,0.463,0.312,0.558,1.323,-0.204,0.942,-0.167,0.001,-0.327,0.58,0.407,-0.104,0.471,0.185,-0.501,-0.954,-0.279,-0.455
5/12/13,0.086,0.016,0.194,0.365,0.581,0.333,0.443,0.071,0.32,-0.047,0.263,1.006,0.641,-0.092,0.694,0.78,0.096,0.076,0.093,1.074,0.062,-0.367,0.397,0.782,0.283,0.506,-0.291,0.44,0.431,-0.389,0.264,-0.154,0.074,0.34,0.061,0.48,-0.389,0.492,-0.338,-0.15,0.824,-0.236,0.752,1.386,0.071,-0.611,0.22,-0.115,0.636,0.215,0.305,0.074,-0.261,0.542,-0.2,0.198,1.19,0.541,0.117,-0.184,-0.011,-0.318,0.155,-0.347,-0.341,-0.085,0.568,0.033,-0.192,-0.118,0.407,0.746,0.372,1.65,0.436,1.337,0.247,-0.015,0.507,-0.037,0.367,-0.537,0.89,0.531,1.001,1.002,-0.018,0.927,-0.087,0.013,0.375,0.203,0.277,0.674,0.173,0.249,-0.328,-0.727,-0.158,-0.433
5/19/13,0.339,-0.015,0.237,0.524,0.673,0.05,0.055,0.388,1.035,0.425,0.6,1.031,0.475,-0.076,0.959,0.66,0.291,0.43,0.327,1.516,-0.085,-0.267,0.257,1.031,0.452,0.447,-0.366,0.679,0.951,-0.35,0.675,-0.159,-0.543,0.488,1.16,0.575,-0.015,0.145,0.376,-0.248,0.745,0.284,0.971,1.737,0.251,-0.49,0.455,0.336,0.834,0.515,0.242,0.55,-0.028,0.483,-0.23,0.43,0.853,-0.012,0.306,-0.04,0.178,-0.524,0.327,0.45,0.013,-0.405,0.708,0.972,-0.399,-0.379,0.085,0.879,0.3,1.174,0.336,0.99,-0.217,-0.226,1.098,-0.323,0.96,-0.389,0.794,0.435,0.995,1.009,-0.358,0.503,-0.249,0.357,0.329,0.412,0.116,0.571,0.151,0.237,0.251,-0.734,-0.23,-0.301
5/26/13,0.337,0.129,0.84,0.635,0.997,0.199,0.31,0.774,0.995,0.068,0.746,1.146,0.754,0.183,0.866,0.748,0.632,0.599,0.447,2.331,0.288,0.14,-0.023,0.092,-0.029,0.702,-0.095,0.93,0.62,0.097,0.633,0.046,-0.423,0.991,1.108,0.343,0.035,0.135,0.534,-0.088,0.948,1.14,1.371,1.518,-0.006,0.078,-0.273,0.805,1.38,0.12,0.875,0.636,0.371,0.497,0.034,0.256,0.779,0.847,-0.195,0.205,0.503,-0.333,0.155,0.573,0.536,0.217,0.552,0.355,-0.554,-0.081,0.403,0.748,0.475,1.34,0.232,1.149,0.161,0.075,1.129,-0.169,0.95,0.045,0.575,-0.042,0.838,0.647,0.284,0.378,-0.465,0.942,0.156,0.235,0.278,0.921,-0.057,0.361,0.014,-0.528,-0.169,-0.373
6/2/13,0.7,-0.099,0.819,0.435,0.949,0.283,-0.106,0.976,0.816,0.009,0.447,1.098,0.352,-0.094,0.648,0.819,0.212,0.374,0.155,1.977,0.232,0.172,-0.229,0.003,0.076,0.399,-0.421,1.02,0.455,0.2,0.331,0.156,-0.237,0.279,0.581,0.607,0.38,-0.258,0.372,-0.016,0.907,0.188,1.247,1.6,0.144,-0.383,0.005,0.634,0.458,-0.156,0.941,0.147,-0.191,0.135,0.29,-0.681,0.83,-0.124,-0.141,0.113,0.303,-0.251,0.25,0.326,0.639,0.167,0.493,-0.167,-0.186,0.029,0.109,0.698,0.712,1.659,0.386,1.695,-0.212,0.247,0.802,0.133,0.631,0.557,2.065,0.55,1.008,1.102,0.234,0.082,0.287,0.779,0.584,0.414,0.133,1.029,0.12,0.559,0.121,-0.262,0.231,-0.63
6/9/13,0.409,0.15,0.949,0.494,0.49,0.014,0.143,0.556,0.919,0.142,0.442,1.078,0.292,0.027,0.64,0.553,0.321,0.436,0.165,1.614,0.117,0.21,-0.103,0.512,0.063,0.742,-0.37,1.136,0.758,-0.047,0.524,0.16,0.331,0.74,1.055,0.536,0.082,-0.201,0.046,0.275,0.723,0.53,1.064,0.794,0.095,-0.385,0.49,0.876,0.686,0.098,0.651,0.542,0.369,0.814,0.056,0.282,1.328,0.096,-0.101,0.104,0.274,-0.266,-0.063,0.701,0.681,0.005,0.657,-0.04,-0.206,-0.105,0.224,0.917,0.547,1.599,0.15,1.11,-0.077,0.131,0.732,0.023,0.481,0.064,1.005,0.062,0.804,0.769,0.064,-0.001,-0.219,0.992,0.833,0.385,0.117,1.055,-0.119,0.23,0.221,-0.422,0.997,-0.474
6/16/13,0.348,0.296,0.993,0.958,0.774,-0.122,-0.009,0.711,1.019,0.423,0.545,0.942,0.083,0.191,0.855,0.49,0.339,0.297,0.172,2.522,0.097,0.093,0.196,0.804,0.615,1.098,-0.364,0.922,0.91,0.143,0.72,0.356,0.054,1.014,0.329,0.369,0.241,0.25,-0.122,0.217,0.611,0.947,1.318,1.274,0.633,0.203,0.604,0.49,0.667,0.144,0.73,1.089,0.44,0.263,0.559,0.02,0.636,0.098,-0.282,0.058,0.44,-0.33,-0.401,0.541,0.904,0.267,0.925,0.201,-0.045,0.097,0.335,1.238,0.52,1.542,0.092,1.394,-0.202,0.174,0.741,0.219,0.97,0.662,1.018,0.467,0.455,0.502,0.342,-0.092,-0.03,0.636,0.845,0.286,0.055,0.712,-0.191,-0.146,0.602,-0.578,0.729,-0.087
6/23/13,0.511,0.11,0.725,0.854,0.825,-0.083,0.063,0.873,1.035,0.299,0.577,1.146,0.481,0.502,0.765,0.764,0.48,0.304,0.237,2.488,0.314,0.108,0.39,1.266,0.491,0.604,-0.279,1.024,0.968,0.24,1.054,0.614,-0.215,0.953,0.383,1.047,0.132,0.253,-0.304,0.14,0.578,0.929,1.318,1.435,0.953,0.002,0.618,1.15,0.499,-0.032,0.875,0.944,0.68,0.159,0.922,0.398,1.208,0.749,0.73,0.168,0.463,-0.157,-0.478,0.556,0.778,0.391,0.445,0.057,-0.067,0.292,-0.124,0.667,0.686,1.724,-0.311,1.022,-0.351,0.423,0.872,1.067,0.085,0.244,0.62,-0.063,0.174,0.632,0.46,-0.296,-0.274,1.361,1.062,0.261,-0.001,1,-0.409,-0.167,0.313,-0.507,0.149,-0.265
6/30/13,-0.215,0.382,0.51,1.013,0.581,-0.566,-0.128,0.832,1.244,0.097,1.058,0.551,1.057,0.56,1.339,0.368,0.53,0.586,0.689,1.472,0.419,0.16,0.216,0.619,0.492,0.567,-0.814,1.407,1.584,0.141,2.882,1.011,-0.158,0.647,0.419,0.284,0.567,0.209,-0.316,-0.322,0.303,0.962,1.222,1.247,-0.199,0.021,0.784,1.457,0.932,0.233,1.079,0.651,0.119,0.391,0.096,0.488,1.04,0.614,-0.441,0.557,0.537,-0.291,-1.109,0.608,0.794,0.25,0.388,-0.103,-0.203,-0.36,-0.591,0.619,0.807,1.144,-0.549,0.777,-0.181,-0.146,1.439,0.311,0.751,0.174,0.662,-0.306,-0.414,0.167,0.293,-0.711,-0.491,1.646,0.545,-0.002,0.001,0.482,-0.541,-0.582,0.438,-0.634,-0.012,0.004
7/7/13,-0.771,0.12,0.56,0.968,0.696,0.103,-0.094,0.469,1.059,-0.019,0.624,1.309,0.626,0.642,0.679,0.713,0.601,0.127,0.332,1.117,0.42,-0.005,-0.33,0.578,0.201,0.071,-0.005,0.878,0.486,0.563,0.848,0.125,0.294,0.245,0.662,0.843,-0.176,-0.201,-0.215,-0.159,0.835,0.833,1.201,1.039,-0.146,-0.175,0.063,0.876,0.654,-0.046,0.678,0.194,0.266,0.878,-0.278,0.397,0.732,0.229,0.042,0.136,0.356,-0.077,-0.848,0.335,0.046,0.697,0.501,-0.314,0.332,0.379,-0.675,0.737,0.439,1.754,-0.689,1.139,-0.232,0.541,0.69,0.536,0.915,0.443,0.525,-0.268,0.052,0.716,0.76,-0.352,-0.003,1.012,0.419,0.28,0.079,0.633,-0.598,-0.611,0.111,-0.6,0.339,-0.577
7/14/13,0.111,0.053,-0.001,0.687,0.241,-0.113,-0.268,0.613,0.93,-0.144,0.709,0.93,0.076,0.325,0.427,0.767,0.563,0.199,0.395,0.875,0.593,0.051,-0.304,-0.085,0.464,0.473,-0.136,0.879,0.5,0.131,0.759,0.163,0.373,0.243,0.275,0.662,0.23,-0.187,-0.187,-0.291,0.382,0.563,0.656,0.7,-0.35,-0.139,0.369,1.401,0.603,0.136,0.817,0.378,0.683,0.51,-0.422,-0.699,0.764,0.169,0.228,0.124,0.038,0.168,-0.636,0.831,0.152,0.25,0.609,-0.456,0.009,-0.019,-0.787,0.834,0.446,1.995,-0.677,0.888,-0.413,0.115,0.528,0.105,0.899,-0.215,0.559,-0.097,-0.24,0.703,0.315,-0.737,-0.202,1.587,0.446,0.053,0.127,0.232,-0.769,-0.736,0.279,-0.484,0.505,-0.487
7/21/13,-0.398,0.084,-0.317,0.745,0.414,-0.105,-0.224,0.359,1.222,0.036,0.466,1.011,0.202,0.439,0.453,1.088,0.742,0.085,0.183,0.761,0.192,0.003,-0.121,0.437,0.111,0.722,-0.444,0.543,0.564,0.606,0.853,0.451,-0.038,0.095,0.302,0.699,0.072,0,-0.834,-0.372,0.493,0.151,0.665,0.265,-0.387,-0.04,0.374,1.98,0.327,0.035,0.784,0.619,0.117,0.428,-0.459,0.399,1.004,0.456,0.716,0.113,0.026,0.364,-0.731,0.687,0.431,0.315,0.524,-0.266,-0.069,0.185,-0.809,0.739,0.302,1.768,-0.925,1.141,0.025,0.364,0.518,-0.003,0.765,0.632,0.075,-0.419,-0.683,0.887,0.405,-0.44,0.009,2.173,0.512,0.211,0.275,0.58,-0.807,-0.893,0.808,-0.622,0.476,-0.409
7/28/13,-0.405,0.071,-0.35,0.58,0.557,-0.266,-0.736,0.103,0.593,-0.254,0.394,1.19,0.361,0.361,0.369,0.746,0.554,-0.013,0.113,0.661,0.241,-0.023,0.027,0.594,0.066,-0.282,-0.007,0.284,0.701,0.527,1.59,0.435,-0.163,-0.378,0.094,0.356,-0.009,-0.013,-0.778,-0.44,0.758,-0.036,0.381,0.034,-0.461,-0.433,-0.129,1.367,0.749,-0.538,0.53,0.335,0.687,0.351,0.097,-0.034,0.917,0.174,0.229,0.021,-0.203,0.053,-0.591,0.552,0.017,0.486,0.333,-0.623,-0.104,0.199,-0.718,0.508,0.311,1.641,-0.834,1.229,-0.542,0.297,0.648,0.028,1.629,0.197,0.176,-0.529,-0.677,0.86,0.51,-0.628,0.263,1.543,0.03,0.199,0.171,-0.189,-0.923,-1.019,0.71,-0.672,0.159,-0.583
8/4/13,0.007,0.147,-0.03,0.307,0.023,-0.549,-0.867,0.039,0.752,-0.492,0.33,0.664,0.057,0.014,0.447,0.457,0.306,-0.073,0.034,0.424,0.241,-0.132,0.174,-0.077,-0.213,-0.029,-0.11,0.151,0.111,0.247,1.065,0.662,0.503,-0.599,0.492,0.224,-0.054,0.222,-0.546,-0.715,0.449,0.249,0.17,0.07,-0.524,-0.626,0.207,1.193,0.64,-0.388,0.115,0.257,0.627,0.776,-0.429,0.1,0.891,0.538,0.551,0.084,-0.438,-0.231,-0.92,0.283,-0.14,0.344,0.52,-0.864,-0.285,0.207,-0.754,0.735,0.249,1.344,-1.082,0.75,-0.255,0.3,0.36,-0.345,0.055,-0.315,0.112,-0.637,-0.721,0.78,0.399,-0.726,-0.123,1.272,0.5,0.048,0.152,0.246,-1.007,-1.16,0.336,-0.657,0.217,-0.611
8/11/13,-0.587,-0.365,-0.639,-0.312,-0.091,-0.66,-0.993,-0.46,0.258,-0.71,-0.287,0.427,-0.258,-0.32,0.353,0.328,0.096,-0.439,-0.533,-0.357,0.137,-0.431,-0.597,-0.425,-0.912,-0.4,-0.124,-0.32,0.018,-0.198,0.397,-0.157,-0.11,-0.955,0.053,0.072,-0.271,-0.764,-0.85,-0.627,0.253,0.118,-0.343,1.566,-0.218,-0.994,-0.472,0.571,0.043,-0.039,-0.278,-0.263,0.75,0.325,-0.763,-0.461,0.534,0.481,-0.258,-0.231,-0.668,-0.255,-0.625,0.6,-0.494,-0.003,-0.168,-1.061,-0.362,0.017,-0.736,-0.013,0.097,1.113,-1.1,0.957,-0.343,0.202,-0.33,-0.475,0.413,-0.586,-0.515,-0.937,-0.951,0.88,0.075,-0.57,-0.39,0.717,-0.266,0.286,-0.038,-0.132,-1.237,-1.191,0.157,-0.889,-0.148,-0.65
8/18/13,-1.039,-0.889,-0.911,-0.408,-0.824,-0.666,-0.872,-0.7,0.151,-1.252,-0.516,0.309,-0.33,-0.476,-0.114,0.252,-0.244,-0.635,-0.669,-0.175,0.005,-0.678,-0.352,-0.471,-1.331,-0.759,-0.175,-0.634,-0.137,-0.709,-0.196,-0.633,0.184,-1.113,0.416,-0.033,-0.738,-0.367,-1.183,-1.028,0.161,-0.291,-0.608,-0.91,-0.364,-0.979,-0.571,-0.012,0.288,-0.82,-0.381,-0.354,0.294,0.537,-1.007,-0.829,0.566,0.454,-0.466,-0.559,-0.891,-0.242,-0.845,0.246,-0.766,-0.29,-0.503,-1.249,-0.54,0.164,-0.772,-0.398,0.435,0.809,-1.131,0.828,-0.498,0.214,-0.394,-0.226,-0.157,-0.488,-0.638,-0.959,-1.19,0.695,-0.231,-0.593,-0.026,0.068,-0.446,0.11,-0.203,-0.806,-1.274,-1.307,1.98,-0.982,-0.533,-1.142
8/25/13,-0.779,-0.92,-0.844,-0.647,-0.764,-0.727,-1.034,-0.791,-0.255,-0.845,-0.554,0.001,-0.679,-0.754,-0.333,-0.308,-0.925,-0.692,-0.749,-0.301,-0.157,-0.877,-0.308,-0.179,-1.111,-0.761,-0.526,-0.396,-0.098,-0.953,-0.425,-0.748,-0.617,-1.112,-0.032,-0.446,-0.938,-0.434,-1.026,-1.195,-0.272,-0.321,-0.814,-1.092,-1.014,-1.187,-0.116,-0.26,-0.254,-0.951,-0.449,-0.615,-0.295,0.135,-1.014,-0.665,-0.168,-0.166,-0.811,-0.817,-1.14,-0.325,-0.655,-0.199,-0.622,-0.879,-0.325,-0.39,-0.942,-0.155,-0.988,-0.209,-0.077,0.419,-1.047,0.356,-0.552,-0.05,-0.468,-0.294,-0.386,-0.502,-0.872,-1.066,-1.336,0.533,-0.82,-0.673,-0.43,-0.174,-0.738,-0.071,-0.358,-0.914,-1.336,-1.374,1.01,-1.193,-0.738,-1.053
